Data as of,Start Week,End Week,State,Condition Group,Condition,ICD10_codes,Age Group,Number of COVID-19 Deaths,Flag
09/20/2020,02/01/2020,09/19/2020,PA,Circulatory diseases,Cerebrovascular diseases,I60-I69,All ages,569,
09/20/2020,02/01/2020,09/19/2020,PA,Circulatory diseases,Other diseases of the circulatory system,"I00-I09, I26-I43, I51, I52, I70-I99",0-24,,Counts less than 10 suppressed.
09/20/2020,02/01/2020,09/19/2020,PA,Circulatory diseases,Other diseases of the circulatory system,"I00-I09, I26-I43, I51, I52, I70-I99",25-34,,Counts less than 10 suppressed.
09/20/2020,02/01/2020,09/19/2020,PA,Circulatory diseases,Other diseases of the circulatory system,"I00-I09, I26-I43, I51, I52, I70-I99",35-44,,Counts less than 10 suppressed.
09/20/2020,02/01/2020,09/19/2020,PA,Circulatory diseases,Other diseases of the circulatory system,"I00-I09, I26-I43, I51, I52, I70-I99",45-54,23,
09/20/2020,02/01/2020,09/19/2020,PA,Circulatory diseases,Other diseases of the circulatory system,"I00-I09, I26-I43, I51, I52, I70-I99",55-64,58,
09/20/2020,02/01/2020,09/19/2020,PA,Circulatory diseases,Other diseases of the circulatory system,"I00-I09, I26-I43, I51, I52, I70-I99",65-74,109,
09/20/2020,02/01/2020,09/19/2020,PA,Circulatory diseases,Other diseases of the circulatory system,"I00-I09, I26-I43, I51, I52, I70-I99",75-84,141,
09/20/2020,02/01/2020,09/19/2020,PA,Circulatory diseases,Other diseases of the circulatory system,"I00-I09, I26-I43, I51, I52, I70-I99",85+,238,
09/20/2020,02/01/2020,09/19/2020,PA,Circulatory diseases,Other diseases of the circulatory system,"I00-I09, I26-I43, I51, I52, I70-I99",Not stated,0,
09/20/2020,02/01/2020,09/19/2020,PA,Circulatory diseases,Other diseases of the circulatory system,"I00-I09, I26-I43, I51, I52, I70-I99",All ages,577,
09/20/2020,02/01/2020,09/19/2020,PA,Sepsis,Sepsis,A40-A41,0-24,,Counts less than 10 suppressed.
09/20/2020,02/01/2020,09/19/2020,PA,Sepsis,Sepsis,A40-A41,25-34,,Counts less than 10 suppressed.
09/20/2020,02/01/2020,09/19/2020,PA,Sepsis,Sepsis,A40-A41,35-44,,Counts less than 10 suppressed.
09/20/2020,02/01/2020,09/19/2020,PA,Sepsis,Sepsis,A40-A41,45-54,36,
09/20/2020,02/01/2020,09/19/2020,PA,Sepsis,Sepsis,A40-A41,55-64,78,
09/20/2020,02/01/2020,09/19/2020,PA,Sepsis,Sepsis,A40-A41,65-74,162,
09/20/2020,02/01/2020,09/19/2020,PA,Sepsis,Sepsis,A40-A41,75-84,159,
09/20/2020,02/01/2020,09/19/2020,PA,Sepsis,Sepsis,A40-A41,85+,145,
09/20/2020,02/01/2020,09/19/2020,PA,Sepsis,Sepsis,A40-A41,Not stated,0,
09/20/2020,02/01/2020,09/19/2020,PA,Sepsis,Sepsis,A40-A41,All ages,593,
09/20/2020,02/01/2020,09/19/2020,PA,Malignant neoplasms,Malignant neoplasms,C00-C97,0-24,,Counts less than 10 suppressed.
09/20/2020,02/01/2020,09/19/2020,PA,Malignant neoplasms,Malignant neoplasms,C00-C97,25-34,,Counts less than 10 suppressed.
09/20/2020,02/01/2020,09/19/2020,PA,Malignant neoplasms,Malignant neoplasms,C00-C97,35-44,,Counts less than 10 suppressed.
09/20/2020,02/01/2020,09/19/2020,PA,Malignant neoplasms,Malignant neoplasms,C00-C97,45-54,11,
09/20/2020,02/01/2020,09/19/2020,PA,Malignant neoplasms,Malignant neoplasms,C00-C97,55-64,40,
09/20/2020,02/01/2020,09/19/2020,PA,Malignant neoplasms,Malignant neoplasms,C00-C97,65-74,84,
09/20/2020,02/01/2020,09/19/2020,PA,Malignant neoplasms,Malignant neoplasms,C00-C97,75-84,104,
09/20/2020,02/01/2020,09/19/2020,PA,Malignant neoplasms,Malignant neoplasms,C00-C97,85+,146,
09/20/2020,02/01/2020,09/19/2020,PA,Malignant neoplasms,Malignant neoplasms,C00-C97,Not stated,0,
09/20/2020,02/01/2020,09/19/2020,PA,Malignant neoplasms,Malignant neoplasms,C00-C97,All ages,395,
09/20/2020,02/01/2020,09/19/2020,PA,Diabetes,Diabetes,E10-E14,0-24,,Counts less than 10 suppressed.
09/20/2020,02/01/2020,09/19/2020,PA,Diabetes,Diabetes,E10-E14,25-34,,Counts less than 10 suppressed.
09/20/2020,02/01/2020,09/19/2020,PA,Diabetes,Diabetes,E10-E14,35-44,11,
09/20/2020,02/01/2020,09/19/2020,PA,Diabetes,Diabetes,E10-E14,45-54,41,
09/20/2020,02/01/2020,09/19/2020,PA,Diabetes,Diabetes,E10-E14,55-64,125,
09/20/2020,02/01/2020,09/19/2020,PA,Diabetes,Diabetes,E10-E14,65-74,236,
09/20/2020,02/01/2020,09/19/2020,PA,Diabetes,Diabetes,E10-E14,75-84,282,
09/20/2020,02/01/2020,09/19/2020,PA,Diabetes,Diabetes,E10-E14,85+,320,
09/20/2020,02/01/2020,09/19/2020,PA,Diabetes,Diabetes,E10-E14,Not stated,0,
09/20/2020,02/01/2020,09/19/2020,PA,Diabetes,Diabetes,E10-E14,All ages,1019,
09/20/2020,02/01/2020,09/19/2020,PA,Obesity,Obesity,E65-E68,0-24,,Counts less than 10 suppressed.
09/20/2020,02/01/2020,09/19/2020,PA,Obesity,Obesity,E65-E68,25-34,,Counts less than 10 suppressed.
09/20/2020,02/01/2020,09/19/2020,PA,Obesity,Obesity,E65-E68,35-44,14,
09/20/2020,02/01/2020,09/19/2020,PA,Obesity,Obesity,E65-E68,45-54,27,
09/20/2020,02/01/2020,09/19/2020,PA,Obesity,Obesity,E65-E68,55-64,47,
09/20/2020,02/01/2020,09/19/2020,PA,Obesity,Obesity,E65-E68,65-74,42,
09/20/2020,02/01/2020,09/19/2020,PA,Obesity,Obesity,E65-E68,75-84,25,
09/20/2020,02/01/2020,09/19/2020,PA,Obesity,Obesity,E65-E68,85+,15,
09/20/2020,02/01/2020,09/19/2020,PA,Obesity,Obesity,E65-E68,Not stated,0,
09/20/2020,02/01/2020,09/19/2020,PA,Obesity,Obesity,E65-E68,All ages,179,
09/20/2020,02/01/2020,09/19/2020,PA,Alzheimer disease,Alzheimer disease,G30,0-24,0,
09/20/2020,02/01/2020,09/19/2020,PA,Alzheimer disease,Alzheimer disease,G30,25-34,0,
09/20/2020,02/01/2020,09/19/2020,PA,Alzheimer disease,Alzheimer disease,G30,35-44,0,
09/20/2020,02/01/2020,09/19/2020,PA,Alzheimer disease,Alzheimer disease,G30,45-54,0,
09/20/2020,02/01/2020,09/19/2020,PA,Alzheimer disease,Alzheimer disease,G30,55-64,,Counts less than 10 suppressed.
09/20/2020,02/01/2020,09/19/2020,PA,Alzheimer disease,Alzheimer disease,G30,65-74,26,
09/20/2020,02/01/2020,09/19/2020,PA,Alzheimer disease,Alzheimer disease,G30,75-84,73,
09/20/2020,02/01/2020,09/19/2020,PA,Alzheimer disease,Alzheimer disease,G30,85+,224,
09/20/2020,02/01/2020,09/19/2020,PA,Alzheimer disease,Alzheimer disease,G30,Not stated,0,
09/20/2020,02/01/2020,09/19/2020,PA,Alzheimer disease,Alzheimer disease,G30,All ages,327,
09/20/2020,02/01/2020,09/19/2020,PA,Vascular and unspecified dementia,Vascular and unspecified dementia,"F01, F03",0-24,0,
09/20/2020,02/01/2020,09/19/2020,PA,Vascular and unspecified dementia,Vascular and unspecified dementia,"F01, F03",25-34,0,
09/20/2020,02/01/2020,09/19/2020,PA,Vascular and unspecified dementia,Vascular and unspecified dementia,"F01, F03",35-44,0,
09/20/2020,02/01/2020,09/19/2020,PA,Vascular and unspecified dementia,Vascular and unspecified dementia,"F01, F03",45-54,0,
09/20/2020,02/01/2020,09/19/2020,PA,Vascular and unspecified dementia,Vascular and unspecified dementia,"F01, F03",55-64,24,
09/20/2020,02/01/2020,09/19/2020,PA,Vascular and unspecified dementia,Vascular and unspecified dementia,"F01, F03",65-74,123,
09/20/2020,02/01/2020,09/19/2020,PA,Vascular and unspecified dementia,Vascular and unspecified dementia,"F01, F03",75-84,370,
09/20/2020,02/01/2020,09/19/2020,PA,Vascular and unspecified dementia,Vascular and unspecified dementia,"F01, F03",85+,876,
09/20/2020,02/01/2020,09/19/2020,PA,Vascular and unspecified dementia,Vascular and unspecified dementia,"F01, F03",Not stated,0,
09/20/2020,02/01/2020,09/19/2020,PA,Vascular and unspecified dementia,Vascular and unspecified dementia,"F01, F03",All ages,1393,
09/20/2020,02/01/2020,09/19/2020,PA,Renal failure,Renal failure,N17-N19,0-24,0,
09/20/2020,02/01/2020,09/19/2020,PA,Renal failure,Renal failure,N17-N19,25-34,0,
09/20/2020,02/01/2020,09/19/2020,PA,Renal failure,Renal failure,N17-N19,35-44,,Counts less than 10 suppressed.
09/20/2020,02/01/2020,09/19/2020,PA,Renal failure,Renal failure,N17-N19,45-54,15,
09/20/2020,02/01/2020,09/19/2020,PA,Renal failure,Renal failure,N17-N19,55-64,62,
09/20/2020,02/01/2020,09/19/2020,PA,Renal failure,Renal failure,N17-N19,65-74,163,
09/20/2020,02/01/2020,09/19/2020,PA,Renal failure,Renal failure,N17-N19,75-84,166,
09/20/2020,02/01/2020,09/19/2020,PA,Renal failure,Renal failure,N17-N19,85+,242,
09/20/2020,02/01/2020,09/19/2020,PA,Renal failure,Renal failure,N17-N19,Not stated,0,
09/20/2020,02/01/2020,09/19/2020,PA,Renal failure,Renal failure,N17-N19,All ages,654,
09/20/2020,02/01/2020,09/19/2020,PA,"Intentional and unintentional injury, poisoning and other adverse events","Intentional and unintentional injury, poisoning, and other adverse events","S00-T98, V01-X59, X60-X84, X85-Y09, Y10-Y36, Y40-Y89, U01-U03",0-24,,Counts less than 10 suppressed.
09/20/2020,02/01/2020,09/19/2020,PA,"Intentional and unintentional injury, poisoning and other adverse events","Intentional and unintentional injury, poisoning, and other adverse events","S00-T98, V01-X59, X60-X84, X85-Y09, Y10-Y36, Y40-Y89, U01-U03",25-34,,Counts less than 10 suppressed.
09/20/2020,02/01/2020,09/19/2020,PA,"Intentional and unintentional injury, poisoning and other adverse events","Intentional and unintentional injury, poisoning, and other adverse events","S00-T98, V01-X59, X60-X84, X85-Y09, Y10-Y36, Y40-Y89, U01-U03",35-44,14,
09/20/2020,02/01/2020,09/19/2020,PA,"Intentional and unintentional injury, poisoning and other adverse events","Intentional and unintentional injury, poisoning, and other adverse events","S00-T98, V01-X59, X60-X84, X85-Y09, Y10-Y36, Y40-Y89, U01-U03",45-54,22,
09/20/2020,02/01/2020,09/19/2020,PA,"Intentional and unintentional injury, poisoning and other adverse events","Intentional and unintentional injury, poisoning, and other adverse events","S00-T98, V01-X59, X60-X84, X85-Y09, Y10-Y36, Y40-Y89, U01-U03",55-64,34,
09/20/2020,02/01/2020,09/19/2020,PA,"Intentional and unintentional injury, poisoning and other adverse events","Intentional and unintentional injury, poisoning, and other adverse events","S00-T98, V01-X59, X60-X84, X85-Y09, Y10-Y36, Y40-Y89, U01-U03",65-74,52,
09/20/2020,02/01/2020,09/19/2020,PA,"Intentional and unintentional injury, poisoning and other adverse events","Intentional and unintentional injury, poisoning, and other adverse events","S00-T98, V01-X59, X60-X84, X85-Y09, Y10-Y36, Y40-Y89, U01-U03",75-84,60,
09/20/2020,02/01/2020,09/19/2020,PA,"Intentional and unintentional injury, poisoning and other adverse events","Intentional and unintentional injury, poisoning, and other adverse events","S00-T98, V01-X59, X60-X84, X85-Y09, Y10-Y36, Y40-Y89, U01-U03",85+,135,
09/20/2020,02/01/2020,09/19/2020,PA,"Intentional and unintentional injury, poisoning and other adverse events","Intentional and unintentional injury, poisoning, and other adverse events","S00-T98, V01-X59, X60-X84, X85-Y09, Y10-Y36, Y40-Y89, U01-U03",Not stated,0,
09/20/2020,02/01/2020,09/19/2020,PA,"Intentional and unintentional injury, poisoning and other adverse events","Intentional and unintentional injury, poisoning, and other adverse events","S00-T98, V01-X59, X60-X84, X85-Y09, Y10-Y36, Y40-Y89, U01-U03",All ages,324,
09/20/2020,02/01/2020,09/19/2020,PA,All other conditions and causes (residual),All other conditions and causes (residual),"A00-A39, A42-B99, D00-E07, E15-E64, E70-E90, F00, F02, F04-G26, G31-H95, K00-K93, L00-M99, N00-N16, N20-N98, O00-O99, P00-P96, Q00-Q99, R00-R08, R09.0, R09.1, R09.3, R09.8, R10-R99",0-24,,Counts less than 10 suppressed.
09/20/2020,02/01/2020,09/19/2020,PA,All other conditions and causes (residual),All other conditions and causes (residual),"A00-A39, A42-B99, D00-E07, E15-E64, E70-E90, F00, F02, F04-G26, G31-H95, K00-K93, L00-M99, N00-N16, N20-N98, O00-O99, P00-P96, Q00-Q99, R00-R08, R09.0, R09.1, R09.3, R09.8, R10-R99",25-34,25,
09/20/2020,02/01/2020,09/19/2020,PA,All other conditions and causes (residual),All other conditions and causes (residual),"A00-A39, A42-B99, D00-E07, E15-E64, E70-E90, F00, F02, F04-G26, G31-H95, K00-K93, L00-M99, N00-N16, N20-N98, O00-O99, P00-P96, Q00-Q99, R00-R08, R09.0, R09.1, R09.3, R09.8, R10-R99",35-44,24,
09/20/2020,02/01/2020,09/19/2020,PA,All other conditions and causes (residual),All other conditions and causes (residual),"A00-A39, A42-B99, D00-E07, E15-E64, E70-E90, F00, F02, F04-G26, G31-H95, K00-K93, L00-M99, N00-N16, N20-N98, O00-O99, P00-P96, Q00-Q99, R00-R08, R09.0, R09.1, R09.3, R09.8, R10-R99",45-54,180,
09/20/2020,02/01/2020,09/19/2020,PA,All other conditions and causes (residual),All other conditions and causes (residual),"A00-A39, A42-B99, D00-E07, E15-E64, E70-E90, F00, F02, F04-G26, G31-H95, K00-K93, L00-M99, N00-N16, N20-N98, O00-O99, P00-P96, Q00-Q99, R00-R08, R09.0, R09.1, R09.3, R09.8, R10-R99",55-64,473,
09/20/2020,02/01/2020,09/19/2020,PA,All other conditions and causes (residual),All other conditions and causes (residual),"A00-A39, A42-B99, D00-E07, E15-E64, E70-E90, F00, F02, F04-G26, G31-H95, K00-K93, L00-M99, N00-N16, N20-N98, O00-O99, P00-P96, Q00-Q99, R00-R08, R09.0, R09.1, R09.3, R09.8, R10-R99",65-74,925,
09/20/2020,02/01/2020,09/19/2020,PA,All other conditions and causes (residual),All other conditions and causes (residual),"A00-A39, A42-B99, D00-E07, E15-E64, E70-E90, F00, F02, F04-G26, G31-H95, K00-K93, L00-M99, N00-N16, N20-N98, O00-O99, P00-P96, Q00-Q99, R00-R08, R09.0, R09.1, R09.3, R09.8, R10-R99",75-84,1126,
09/20/2020,02/01/2020,09/19/2020,PA,All other conditions and causes (residual),All other conditions and causes (residual),"A00-A39, A42-B99, D00-E07, E15-E64, E70-E90, F00, F02, F04-G26, G31-H95, K00-K93, L00-M99, N00-N16, N20-N98, O00-O99, P00-P96, Q00-Q99, R00-R08, R09.0, R09.1, R09.3, R09.8, R10-R99",85+,1563,
09/20/2020,02/01/2020,09/19/2020,PA,All other conditions and causes (residual),All other conditions and causes (residual),"A00-A39, A42-B99, D00-E07, E15-E64, E70-E90, F00, F02, F04-G26, G31-H95, K00-K93, L00-M99, N00-N16, N20-N98, O00-O99, P00-P96, Q00-Q99, R00-R08, R09.0, R09.1, R09.3, R09.8, R10-R99",Not stated,0,
09/20/2020,02/01/2020,09/19/2020,PA,All other conditions and causes (residual),All other conditions and causes (residual),"A00-A39, A42-B99, D00-E07, E15-E64, E70-E90, F00, F02, F04-G26, G31-H95, K00-K93, L00-M99, N00-N16, N20-N98, O00-O99, P00-P96, Q00-Q99, R00-R08, R09.0, R09.1, R09.3, R09.8, R10-R99",All ages,4323,
09/20/2020,02/01/2020,09/19/2020,PA,Coronavirus Disease 2019,COVID-19,U071,0-24,11,
09/20/2020,02/01/2020,09/19/2020,PA,Coronavirus Disease 2019,COVID-19,U071,25-34,23,
09/20/2020,02/01/2020,09/19/2020,PA,Coronavirus Disease 2019,COVID-19,U071,35-44,63,
09/20/2020,02/01/2020,09/19/2020,PA,Coronavirus Disease 2019,COVID-19,U071,45-54,255,
09/20/2020,02/01/2020,09/19/2020,PA,Coronavirus Disease 2019,COVID-19,U071,55-64,729,
09/20/2020,02/01/2020,09/19/2020,PA,Coronavirus Disease 2019,COVID-19,U071,65-74,1475,
09/20/2020,02/01/2020,09/19/2020,PA,Coronavirus Disease 2019,COVID-19,U071,75-84,2118,
09/20/2020,02/01/2020,09/19/2020,PA,Coronavirus Disease 2019,COVID-19,U071,85+,3467,
09/20/2020,02/01/2020,09/19/2020,PA,Coronavirus Disease 2019,COVID-19,U071,Not stated,0,
09/20/2020,02/01/2020,09/19/2020,PA,Coronavirus Disease 2019,COVID-19,U071,All ages,8141,
09/20/2020,02/01/2020,09/19/2020,PR,Respiratory diseases,Influenza and pneumonia,J09-J18,0-24,,Counts less than 10 suppressed.
09/20/2020,02/01/2020,09/19/2020,PR,Respiratory diseases,Influenza and pneumonia,J09-J18,25-34,,Counts less than 10 suppressed.
09/20/2020,02/01/2020,09/19/2020,PR,Respiratory diseases,Influenza and pneumonia,J09-J18,35-44,,Counts less than 10 suppressed.
09/20/2020,02/01/2020,09/19/2020,PR,Respiratory diseases,Influenza and pneumonia,J09-J18,45-54,14,
09/20/2020,02/01/2020,09/19/2020,PR,Respiratory diseases,Influenza and pneumonia,J09-J18,55-64,47,
09/20/2020,02/01/2020,09/19/2020,PR,Respiratory diseases,Influenza and pneumonia,J09-J18,65-74,78,
09/20/2020,02/01/2020,09/19/2020,PR,Respiratory diseases,Influenza and pneumonia,J09-J18,75-84,85,
09/20/2020,02/01/2020,09/19/2020,PR,Respiratory diseases,Influenza and pneumonia,J09-J18,85+,52,
09/20/2020,02/01/2020,09/19/2020,PR,Respiratory diseases,Influenza and pneumonia,J09-J18,Not stated,0,
09/20/2020,02/01/2020,09/19/2020,PR,Respiratory diseases,Influenza and pneumonia,J09-J18,All ages,290,
09/20/2020,02/01/2020,09/19/2020,PR,Respiratory diseases,Chronic lower respiratory diseases,J40-J47,0-24,,Counts less than 10 suppressed.
09/20/2020,02/01/2020,09/19/2020,PR,Respiratory diseases,Chronic lower respiratory diseases,J40-J47,25-34,0,
09/20/2020,02/01/2020,09/19/2020,PR,Respiratory diseases,Chronic lower respiratory diseases,J40-J47,35-44,,Counts less than 10 suppressed.
09/20/2020,02/01/2020,09/19/2020,PR,Respiratory diseases,Chronic lower respiratory diseases,J40-J47,45-54,,Counts less than 10 suppressed.
09/20/2020,02/01/2020,09/19/2020,PR,Respiratory diseases,Chronic lower respiratory diseases,J40-J47,55-64,,Counts less than 10 suppressed.
09/20/2020,02/01/2020,09/19/2020,PR,Respiratory diseases,Chronic lower respiratory diseases,J40-J47,65-74,,Counts less than 10 suppressed.
09/20/2020,02/01/2020,09/19/2020,PR,Respiratory diseases,Chronic lower respiratory diseases,J40-J47,75-84,,Counts less than 10 suppressed.
09/20/2020,02/01/2020,09/19/2020,PR,Respiratory diseases,Chronic lower respiratory diseases,J40-J47,85+,,Counts less than 10 suppressed.
09/20/2020,02/01/2020,09/19/2020,PR,Respiratory diseases,Chronic lower respiratory diseases,J40-J47,Not stated,0,
09/20/2020,02/01/2020,09/19/2020,PR,Respiratory diseases,Chronic lower respiratory diseases,J40-J47,All ages,36,
09/20/2020,02/01/2020,09/19/2020,PR,Respiratory diseases,Adult respiratory distress syndrome,J80,0-24,0,
09/20/2020,02/01/2020,09/19/2020,PR,Respiratory diseases,Adult respiratory distress syndrome,J80,25-34,,Counts less than 10 suppressed.
09/20/2020,02/01/2020,09/19/2020,PR,Respiratory diseases,Adult respiratory distress syndrome,J80,35-44,0,
09/20/2020,02/01/2020,09/19/2020,PR,Respiratory diseases,Adult respiratory distress syndrome,J80,45-54,,Counts less than 10 suppressed.
09/20/2020,02/01/2020,09/19/2020,PR,Respiratory diseases,Adult respiratory distress syndrome,J80,55-64,13,
09/20/2020,02/01/2020,09/19/2020,PR,Respiratory diseases,Adult respiratory distress syndrome,J80,65-74,14,
09/20/2020,02/01/2020,09/19/2020,PR,Respiratory diseases,Adult respiratory distress syndrome,J80,75-84,,Counts less than 10 suppressed.
09/20/2020,02/01/2020,09/19/2020,PR,Respiratory diseases,Adult respiratory distress syndrome,J80,85+,,Counts less than 10 suppressed.
09/20/2020,02/01/2020,09/19/2020,PR,Respiratory diseases,Adult respiratory distress syndrome,J80,Not stated,0,
09/20/2020,02/01/2020,09/19/2020,PR,Respiratory diseases,Adult respiratory distress syndrome,J80,All ages,47,
09/20/2020,02/01/2020,09/19/2020,PR,Respiratory diseases,Respiratory failure,J96,0-24,,Counts less than 10 suppressed.
09/20/2020,02/01/2020,09/19/2020,PR,Respiratory diseases,Respiratory failure,J96,25-34,,Counts less than 10 suppressed.
09/20/2020,02/01/2020,09/19/2020,PR,Respiratory diseases,Respiratory failure,J96,35-44,,Counts less than 10 suppressed.
09/20/2020,02/01/2020,09/19/2020,PR,Respiratory diseases,Respiratory failure,J96,45-54,11,
09/20/2020,02/01/2020,09/19/2020,PR,Respiratory diseases,Respiratory failure,J96,55-64,30,
09/20/2020,02/01/2020,09/19/2020,PR,Respiratory diseases,Respiratory failure,J96,65-74,43,
09/20/2020,02/01/2020,09/19/2020,PR,Respiratory diseases,Respiratory failure,J96,75-84,51,
09/20/2020,02/01/2020,09/19/2020,PR,Respiratory diseases,Respiratory failure,J96,85+,29,
09/20/2020,02/01/2020,09/19/2020,PR,Respiratory diseases,Respiratory failure,J96,Not stated,0,
09/20/2020,02/01/2020,09/19/2020,PR,Respiratory diseases,Respiratory failure,J96,All ages,173,
09/20/2020,02/01/2020,09/19/2020,PR,Respiratory diseases,Respiratory arrest,R09.2,0-24,0,
09/20/2020,02/01/2020,09/19/2020,PR,Respiratory diseases,Respiratory arrest,R09.2,25-34,0,
09/20/2020,02/01/2020,09/19/2020,PR,Respiratory diseases,Respiratory arrest,R09.2,35-44,0,
09/20/2020,02/01/2020,09/19/2020,PR,Respiratory diseases,Respiratory arrest,R09.2,45-54,0,
09/20/2020,02/01/2020,09/19/2020,PR,Respiratory diseases,Respiratory arrest,R09.2,55-64,,Counts less than 10 suppressed.
09/20/2020,02/01/2020,09/19/2020,PR,Respiratory diseases,Respiratory arrest,R09.2,65-74,,Counts less than 10 suppressed.
09/20/2020,02/01/2020,09/19/2020,PR,Respiratory diseases,Respiratory arrest,R09.2,75-84,,Counts less than 10 suppressed.
09/20/2020,02/01/2020,09/19/2020,PR,Respiratory diseases,Respiratory arrest,R09.2,85+,,Counts less than 10 suppressed.
